-- using 1115013950 as a seed to the RNG
-- @(#)11.sql	2.1.8.1
-- TPC-H/TPC-R Important Stock Identification Query (Q11)
-- Functional Query Definition
-- Approved February 1998
START TRANSACTION;



select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'PERU'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'PERU'
		)
order by
	value desc;
COMMIT;
ps_partkey	value
386841	8532840.06
1759123	8532351.04
272032	8531738.07
1587012	8531384.37
1167691	8531355.69
1570102	8531279.64
11101	8530945.32
852948	8530770.82
1783668	8530717.02
1349852	8530454.40
1856061	8530075.94
776999	8529910.99
1304185	8529522.17
1173534	8529254.13
1043648	8529033.45
1344742	8529028.20
1667341	8528672.67
153659	8528636.87
690938	8528595.70
1865492	8528400.00
453227	8528239.29
1919878	8528150.98
931564	8527955.04
1378568	8527954.72
3154	8527925.84
1297637	8527654.66
1138152	8527654.08
899399	8527491.84
134116	8526854.95
90049	8526465.40
1041476	8526020.18
1990343	8525667.09
992029	8525508.98
1339038	8525500.42
50825	8525439.36
1759591	8525151.80
20116	8524896.12
1428441	8524459.60
895061	8524429.40
1197563	8524419.10
1501902	8524168.90
688050	8523969.51
1355462	8523810.02
20633	8523521.58
909192	8523432.50
479367	8523410.15
1759667	8523212.09
1373957	8523193.38
695400	8523133.50
1651692	8522955.21
1211844	8522894.18
316276	8522763.40
550174	8522454.50
1761816	8522438.82
30420	8522108.67
1849637	8522025.00
40692	8521877.72
532846	8521848.27
643241	8521837.21
1215943	8521768.41
907322	8521457.34
118127	8521342.36
887789	8521294.08
1608986	8521272.27
1430878	8521174.62
1051223	8521150.04
618616	8521122.88
388096	8521043.79
1038339	8520966.33
816271	8520591.71
569702	8520488.67
966279	8520405.41
1088006	8520190.20
1131856	8519947.02
835315	8519736.80
353772	8519721.74
1731229	8519587.32
532721	8519586.42
1266089	8519538.69
1257193	8519370.41
1244446	8519182.80
28594	8518807.12
1109327	8518577.16
1214801	8518569.80
789165	8518378.44
1529076	8518301.00
1533780	8518176.96
674288	8518158.04
1950794	8517857.46
867037	8517776.87
1825655	8517682.90
1785196	8517633.12
611750	8516962.80
231192	8516545.80
262541	8516100.56
468430	8516027.52
1862817	8515760.00
1779039	8515704.45
589978	8515692.40
566132	8515354.10
677157	8515245.70
1334070	8515237.64
598291	8515232.04
1305671	8515231.50
1558058	8515081.62
1545556	8514903.93
1355535	8514787.20
427822	8514721.60
530457	8514660.00
1396815	8514546.75
162257	8514534.60
1125805	8514274.56
1748365	8514138.36
1255514	8513856.63
829872	8513742.25
1040174	8513729.91
1024065	8513629.81
1139168	8513583.68
490034	8513510.07
319629	8513476.62
1819817	8512536.31
1672591	8512476.20
1126317	8512430.40
663692	8512359.12
1804117	8512282.32
287441	8512265.84
1064684	8512249.10
1343555	8512241.20
318573	8511993.76
267255	8511903.30
875443	8511870.78
1062165	8511850.23
118835	8511779.43
1715906	8511746.00
959491	8511464.08
175568	8511370.57
1202481	8511265.00
824875	8511221.20
840226	8511130.94
703637	8511049.05
542354	8510826.00
1458065	8510058.00
1515174	8509659.33
1053701	8509572.75
1066812	8509498.02
455873	8509386.60
718235	8509374.72
1040475	8508977.40
673167	8508914.96
950456	8508773.40
636210	8508564.33
1765043	8508458.58
1653670	8508423.80
1176026	8507374.33
1386586	8507172.50
1468207	8507026.58
1739415	8506431.33
140580	8506366.44
1648709	8506346.56
177635	8505499.30
1053764	8505335.16
1110443	8505217.38
564412	8505059.30
1949177	8504942.79
1492154	8504331.70
292793	8504266.46
636840	8503839.06
893589	8503716.00
582560	8503678.73
1994573	8503223.36
14549	8503212.10
368129	8503166.84
1408206	8503052.88
1227642	8502946.32
1255358	8502941.08
1697643	8502585.57
1134051	8502460.60
193676	8502208.11
1816045	8502091.92
654470	8502011.44
231842	8501935.68
296145	8501927.34
265519	8501823.00
1985127	8501699.74
312101	8501526.53
1761362	8501495.16
894884	8501448.36
1332318	8501169.60
196139	8500951.83
644475	8500834.26
1190088	8500706.02
653742	8500647.50
1301306	8500337.16
590845	8500323.36
1238753	8498334.53
1831442	8497941.00
127327	8497573.92
710796	8497511.20
91241	8497150.12
870013	8496933.60
1340994	8496931.56
1242508	8496336.21
1006989	8496116.30
289626	8495801.09
1943270	8495609.38
889074	8495576.60
1098271	8495490.64
1779899	8495462.40
1454365	8495371.44
1500437	8495345.74
1497817	8494863.98
685866	8494832.17
1680484	8494598.28
1943586	8494335.30
1701593	8494286.64
848022	8493349.20
644700	8492944.71
1405720	8492695.83
1465244	8492667.12
1647453	8492466.24
689031	8492446.61
473558	8492032.08
932455	8491919.59
1502646	8491904.40
1856733	8491895.16
945270	8491754.20
954882	8491506.76
1117466	8491390.71
740607	8491210.00
543299	8490732.18
733555	8490722.88
1457686	8490597.50
888446	8490550.44
860371	8490481.98
1207174	8490298.23
349278	8490264.30
1730022	8490210.92
1628003	8490137.59
744534	8489820.24
193647	8489636.85
1258192	8489627.27
1359652	8489534.80
240905	8489284.10
68135	8489163.69
1135320	8489151.19
941119	8489077.26
1278354	8488699.30
308416	8488589.68
500596	8487911.65
469332	8487756.60
213369	8487726.00
1028759	8487587.25
1516464	8487318.36
633334	8487280.89
461735	8487228.36
1588001	8487093.91
194068	8486973.00
1409320	8486928.45
36548	8486879.00
1642491	8486828.24
195117	8486759.64
1724470	8486703.96
1507283	8486545.32
226977	8486431.32
278150	8486357.09
1881120	8486326.56
332925	8486131.76
1003319	8485747.36
318706	8485583.02
437182	8485401.28
127639	8484927.04
85355	8484490.06
266064	8484480.18
981867	8484470.50
1341163	8484434.40
1977571	8484249.24
849196	8484106.44
1533094	8483605.20
1811279	8483373.86
1244400	8483330.52
1831433	8483258.42
1498240	8482966.32
1550203	8482798.38
392896	8482762.46
1146629	8482554.88
440450	8482535.37
440144	8482416.40
1723954	8482222.11
567782	8481661.76
918463	8481559.02
1611896	8481431.00
1564817	8481338.39
465728	8481193.76
1501949	8481148.09
1879365	8481031.35
331726	8480836.56
282327	8480681.90
1877713	8480531.52
998143	8480447.01
303464	8480310.48
1991487	8480227.00
1518616	8480076.90
1932210	8479987.12
999513	8479890.02
1566797	8479421.16
1088999	8479047.78
66960	8478978.86
520214	8478864.24
1553758	8478770.30
1112974	8478693.10
978576	8478141.62
271052	8478042.75
986524	8478036.20
1131710	8478024.36
240497	8477834.96
220582	8477713.80
1037373	8477580.32
1212353	8477480.96
386123	8477063.31
436392	8477020.80
1371052	8476769.30
768078	8476735.79
1159803	8476593.44
301260	8476467.42
835766	8476383.30
359126	8476273.39
774377	8475687.99
1256308	8475675.04
91737	8475611.94
1406104	8475575.13
908628	8475562.56
420893	8475533.60
355272	8475050.72
918169	8474810.82
113066	8474664.96
365431	8474598.36
420770	8474265.02
583620	8474158.20
789414	8474011.20
1479544	8473990.92
1444534	8473847.20
1162602	8473753.75
1046790	8473475.79
1648411	8473415.54
1160799	8473372.92
131914	8473027.33
903241	8472910.46
1231433	8472901.50
1815902	8472826.80
5137	8472674.19
68232	8472049.20
1801625	8471883.30
587427	8471823.93
22743	8471810.72
42477	8471755.54
458704	8471421.78
781443	8471265.90
998315	8471123.40
1875760	8471102.20
403228	8471004.30
582299	8470949.22
1261388	8470928.52
1624554	8470876.14
256443	8470406.07
1713038	8470360.43
1144425	8470296.90
1299186	8470278.40
790291	8470010.64
404560	8469843.84
1184496	8469774.64
1020047	8469336.76
929637	8469160.36
1935587	8469129.06
1424196	8468841.15
483589	8468619.68
1968796	8468614.26
1463808	8468313.92
1295097	8468099.82
1670754	8468015.22
911982	8468000.00
1819028	8467992.92
17525	8467848.82
1080159	8467631.42
411100	8467529.04
890264	8467161.12
816292	8467031.86
1564096	8466882.42
59418	8466824.46
681885	8466820.63
1918539	8466819.00
1103465	8466651.32
912066	8466641.20
258903	8466636.36
1250603	8466614.13
1268706	8466610.88
903568	8466589.56
197520	8466553.20
24014	8466401.79
1451988	8466186.25
1541400	8466167.34
327529	8466017.56
1463169	8465523.60
1340286	8465519.67
506911	8465350.08
89542	8465026.30
818221	8464957.71
1670066	8464883.24
26979	8464574.24
286824	8464140.30
1742012	8464083.32
303588	8464025.28
1720921	8463980.80
1097752	8463936.96
1149155	8463650.50
1953955	8463615.62
264253	8463521.24
206875	8463386.40
1491301	8463159.78
565207	8462708.80
97871	8462401.90
1037840	8462301.32
264887	8462247.68
432123	8462163.60
1067692	8462067.57
893054	8461939.90
1385069	8461293.44
1149318	8461291.41
618454	8461152.18
699578	8461125.08
828699	8461076.23
764535	8460818.78
1154369	8460574.67
15423	8460134.10
98342	8460046.86
1168131	8460026.08
189431	8459937.18
1887166	8459882.80
1477794	8459768.50
1398575	8459684.10
1748799	8459366.86
1287861	8459063.34
1129362	8459010.78
652743	8459004.99
1820481	8458808.00
561906	8458428.09
884410	8458149.31
1621414	8457608.73
791776	8457449.00
1232674	8457261.94
595131	8457117.75
477506	8457109.44
1910943	8457044.58
1474847	8457016.74
1869920	8456990.40
56443	8456713.92
1867771	8456503.88
243390	8456375.16
320261	8456117.28
33903	8456063.31
492469	8455739.25
1280303	8455455.61
1732897	8455441.50
1445721	8455258.56
899287	8455161.12
795480	8455100.08
1927128	8454888.84
276908	8454620.16
1421359	8454455.46
1008883	8454437.10
1075279	8453244.24
1579589	8453237.76
24295	8452795.04
524592	8452608.23
1392612	8452560.06
1990635	8452513.55
1321025	8452511.68
1410987	8451929.86
372870	8451806.40
128314	8451756.00
1147838	8451645.06
330104	8451565.56
758441	8451471.03
1528346	8451431.82
85930	8451405.60
460940	8451110.70
210722	8451028.17
1836731	8450974.20
837963	8450731.96
534152	8450704.00
937043	8450266.50
1800127	8450265.95
872355	8450175.96
1824953	8449915.38
327067	8449892.80
462898	8449865.21
968458	8449790.35
961071	8449551.60
277223	8449169.60
1940886	8448887.25
144300	8448750.28
1010643	8448555.00
1174675	8448469.13
1840889	8448400.80
1725125	8448398.87
60420	8448125.04
169624	8448110.02
694220	8447654.46
481553	8447015.28
271810	8446758.40
1190612	8446483.74
1386824	8446467.92
870183	8446447.80
994294	8446284.07
1343567	8446159.20
1519575	8446063.06
427501	8446012.44
1494918	8445945.30
1148501	8445804.06
1934303	8445735.97
597052	8445676.48
1302222	8445668.60
869055	8445626.40
482325	8444766.87
1794355	8444660.67
542428	8444459.43
1111585	8444230.47
484235	8444072.64
606706	8443916.40
1654224	8443900.00
468992	8443694.76
1064007	8443553.03
838181	8443365.15
936530	8443246.34
1567571	8443216.50
1249849	8443195.67
1186810	8443049.04
1707154	8443038.69
155536	8442803.50
1590629	8442429.84
1528120	8442392.62
1260796	8442362.15
1045393	8442296.28
277864	8442033.60
1023359	8441808.00
53594	8441099.64
1085810	8441097.91
231218	8440550.27
1360963	8440254.68
1637506	8440050.15
1095539	8439980.26
89985	8439912.00
324218	8439836.19
1558738	8439748.10
1779326	8439648.00
995488	8439643.40
740796	8439445.20
1008991	8439378.95
366149	8439371.46
1397093	8439321.96
79129	8439268.95
1548481	8439208.89
697547	8438957.10
1152119	8438417.64
1339083	8438290.70
1449160	8438240.56
1919402	8438235.52
1331890	8438058.32
236971	8437872.87
1383543	8437853.60
554991	8437843.00
483169	8437694.40
617317	8437600.98
1440474	8436903.75
587371	8436847.04
575968	8436682.00
580750	8436329.72
559469	8436312.40
1796997	8436092.29
1856921	8436087.31
1859556	8435842.75
290606	8435793.12
1318193	8435789.86
924354	8435509.68
921589	8435108.78
61905	8435096.46
115644	8434986.00
954416	8434869.12
365988	8434756.80
1535417	8434644.54
1950582	8434632.16
830057	8434594.40
634050	8434362.24
489011	8434232.52
924150	8434227.49
241853	8433743.25
1167601	8433463.36
724135	8433428.85
916917	8433360.45
456176	8432910.00
1396812	8432741.10
93976	8432605.20
298079	8431957.67
358302	8431752.97
606714	8431637.16
1042998	8431440.77
1876177	8431270.53
509541	8431246.50
283098	8431179.12
299552	8431085.30
502787	8430968.88
559190	8430903.22
162026	8430319.88
1949046	8430245.18
684944	8430049.54
795738	8430048.00
1322220	8430034.64
1023413	8429864.80
713030	8429546.58
495633	8429390.97
1303997	8429330.03
1685369	8429015.88
295582	8429000.67
414909	8428862.97
733851	8428829.76
284533	8428730.92
400569	8428439.34
1993470	8428282.20
909980	8427826.56
378581	8427570.80
1891890	8427456.70
1746105	8427411.30
96006	8427364.86
195836	8427352.72
942640	8426980.25
971072	8426596.14
1011738	8426184.00
1970098	8425959.22
1449271	8425653.60
137871	8425625.68
1321651	8425625.20
342337	8425487.68
1146049	8425392.50
992510	8425181.16
1932456	8425102.49
820416	8425083.87
556338	8424892.98
1913521	8424745.21
1664898	8424482.64
1190374	8424236.65
1770222	8424188.16
528118	8423815.50
1484487	8423362.71
729956	8422901.76
1574845	8422869.64
1033883	8422847.20
1703192	8422754.97
1382020	8422690.50
708624	8422564.85
916916	8422486.65
554832	8422406.73
1239675	8422372.80
1117259	8422338.83
208780	8422099.20
970092	8421764.40
718479	8421734.37
1789355	8421581.56
1940411	8421282.66
565249	8421250.95
803340	8421144.57
1392097	8420419.23
326136	8420163.44
97754	8419991.37
326860	8419814.20
718218	8419782.28
1417861	8419402.40
1536984	8419147.89
1266317	8418704.16
1152304	8418502.23
1640663	8418473.88
540066	8418210.75
1032093	8417783.80
298024	8417430.32
881879	8417363.10
386229	8417067.30
1883213	8416877.70
1177776	8416759.40
1852924	8416544.22
154421	8416436.62
1781084	8416371.76
332423	8416308.96
137007	8415822.69
655327	8415738.06
1247924	8415718.47
1272438	8415685.64
499253	8415551.16
201346	8415522.45
1090634	8415503.10
212381	8415358.08
485570	8415214.04
751747	8415150.09
1497151	8414955.65
139597	8414893.00
378147	8414694.34
1137997	8414468.22
1886935	8414247.03
111598	8414121.38
1631951	8414054.80
18486	8413674.78
1569635	8413615.62
1247271	8413563.19
1224542	8412891.20
1691394	8412890.72
1671041	8412783.17
1859324	8412703.74
1699988	8412657.24
1145611	8412553.80
1733702	8412371.62
303877	8412370.20
1874023	8412319.13
1944175	8411927.36
986500	8411180.06
408693	8411051.88
1135179	8410930.92
1231865	8410861.68
604277	8410712.31
1720989	8410676.23
278635	8410611.67
1059342	8410594.32
1176466	8410279.74
719012	8409643.99
1841347	8409420.90
238907	8409410.46
668865	8408993.96
1366486	8408899.56
447632	8408446.50
1857099	8408400.77
1301543	8408394.00
1855846	8408279.32
1945807	8408009.12
545512	8407801.22
645262	8407614.18
586980	8407514.44
827482	8407499.94
615769	8407489.00
1811136	8407486.29
932997	8407401.31
1037488	8407366.44
1197613	8407201.60
436887	8407192.57
1896410	8405561.00
1108400	8405498.84
210693	8405464.41
1954827	8405311.32
884242	8405242.72
599138	8405152.07
562425	8404972.40
231624	8404824.93
1549355	8404531.20
1617083	8404193.91
1346228	8403898.88
1918976	8403895.25
140214	8403754.14
1907848	8403719.01
1848558	8403292.08
978751	8402998.71
328167	8402973.84
219712	8402656.00
1177421	8402585.84
1782101	8402549.76
1148232	8402317.44
1130462	8402258.80
95416	8402039.80
1050261	8402012.82
389580	8401879.21
1191192	8401847.70
1212066	8401763.52
496710	8401744.70
659020	8401675.68
242354	8401669.92
560207	8401538.70
1864581	8401512.78
1493607	8400582.50
1727333	8400420.98
836644	8400239.65
97526	8399923.32
1866497	8399722.55
1915255	8399608.87
664241	8399315.52
1532913	8399154.06
1460025	8399102.40
1166871	8398998.15
1774181	8398987.26
172698	8398910.25
1853643	8398368.00
1188108	8398321.32
334620	8398203.18
1771867	8398165.10
235830	8397988.20
1704882	8397954.25
1387771	8397902.16
1561230	8397829.95
1591559	8397571.20
1902960	8397353.62
1088674	8397201.80
1112464	8397119.75
449678	8396962.65
1973030	8396875.77
1595248	8396602.60
1970248	8396415.72
867782	8396409.48
1802083	8396395.32
53131	8396327.10
1716904	8396291.70
1224744	8396129.80
100215	8395906.61
351524	8395851.00
428586	8395319.51
1701471	8395237.16
1856740	8394800.40
632596	8394773.75
1512060	8394631.48
736534	8394620.83
886587	8394519.72
484128	8394348.16
202733	8394192.40
771429	8393719.00
853936	8393658.78
1362950	8393179.90
1315646	8393179.52
1469963	8393040.96
968034	8392956.00
1710280	8392909.14
1848730	8392853.80
1064016	8392421.18
122743	8392399.20
922976	8391888.56
122524	8391769.97
288626	8391720.54
504903	8391597.30
1964938	8391283.04
1113327	8391098.80
183152	8390876.48
1397153	8390871.41
1724552	8390634.24
85531	8390583.00
1592967	8390521.64
775962	8390488.59
1604445	8390220.60
840624	8390216.82
1639672	8390028.04
784728	8389914.78
321465	8389858.00
1595234	8389029.90
1503656	8388817.39
1800925	8388275.91
774344	8388081.30
389955	8387961.48
452071	8387386.32
1907276	8387308.80
1316021	8387149.19
672834	8387022.56
543338	8386761.24
857594	8386713.91
1147049	8386308.60
241566	8386305.97
1653871	8386065.76
997042	8385810.03
1259312	8385714.40
964793	8385285.58
73428	8384815.98
918229	8384721.89
187507	8384680.80
583098	8384599.30
163469	8384570.70
1338016	8384555.50
1881529	8384539.05
867905	8384516.79
1659142	8384172.97
1756735	8383982.89
5113	8383839.75
1606642	8383828.48
1726917	8383808.64
982602	8383651.56
969913	8383648.68
952289	8383465.46
792523	8383082.68
1528438	8382981.15
1279090	8382925.13
651454	8382865.44
1148364	8382859.73
1065838	8382834.06
78630	8382686.13
908295	8382483.90
1179321	8382359.70
1978026	8382293.64
185231	8382125.34
471828	8381784.24
1911728	8381782.05
406158	8381577.68
702821	8381564.10
1300593	8381485.20
213068	8380916.10
1166912	8380888.10
1754177	8380861.38
836668	8380837.63
136822	8380821.68
463989	8380705.97
523401	8380648.80
1499281	8380580.14
1781284	8380000.80
453054	8379568.65
1416199	8379512.43
831919	8379265.50
1814545	8379063.67
1952831	8379063.58
1680979	8378788.00
140854	8378669.54
890165	8378668.79
285251	8378606.06
146822	8378317.36
1958117	8378271.72
1820400	8378170.48
587137	8378098.60
416258	8377799.78
704190	8377779.93
1045768	8377583.50
454594	8376889.90
913841	8376771.33
1989627	8376678.20
956838	8376630.94
844627	8376427.71
419038	8375913.06
530913	8375752.94
1418360	8375686.62
1748359	8375652.12
1870745	8375411.76
1292986	8375400.00
187444	8375334.00
78686	8375229.11
1211571	8374941.72
242266	8374479.90
186548	8374451.37
1948926	8374404.48
855315	8374321.20
481434	8374068.12
1755465	8373952.30
637989	8373818.00
384081	8373356.23
1064446	8373221.64
1199324	8373145.32
1388604	8372313.28
332226	8372019.60
273979	8371998.74
33562	8371776.38
917052	8371333.88
1455315	8371282.80
657167	8371280.61
660835	8371206.40
1465650	8371021.14
1887287	8370916.40
852222	8370896.28
395215	8370760.82
1582141	8370506.52
311903	8370115.32
498607	8370060.16
579057	8369881.20
1599005	8369712.32
1223004	8369538.15
1210952	8369462.64
635447	8369244.60
1469299	8369127.36
1775584	8368934.58
1380950	8368853.91
735404	8368813.50
1503414	8368382.60
153875	8368184.19
1468373	8367900.97
279393	8367891.95
295416	8367852.80
506505	8367825.09
260217	8367802.30
920045	8367696.20
432279	8367663.66
471210	8367456.30
250743	8367106.02
1363449	8366870.85
78045	8366863.86
514096	8366532.20
1435393	8366393.94
315892	8366277.15
1364538	8365939.48
1440011	8365931.76
526345	8365755.02
1431756	8365688.00
114548	8365559.68
813085	8365460.75
113245	8365392.39
847635	8365383.27
960626	8365261.20
1156874	8365141.54
1699365	8364998.25
321657	8364937.48
911937	8364910.08
1560985	8364779.28
1811988	8364728.76
596269	8364679.74
839488	8364553.22
408779	8364533.88
1287140	8364524.61
1876940	8364303.75
922032	8364288.25
709076	8364110.84
557196	8363646.72
590179	8363458.70
1292523	8363276.74
1398970	8362944.20
588057	8362872.56
1223279	8362815.25
899552	8362728.36
1513161	8362543.89
987734	8362434.21
1886054	8362088.15
459743	8361890.68
1024841	8361771.52
620364	8361522.21
1745116	8361520.38
1107731	8361519.54
1752981	8361447.04
1611974	8361164.57
1946748	8360954.55
845175	8360906.76
517508	8360859.41
541804	8360582.20
554126	8360261.36
1271061	8360132.55
1263339	8360111.00
639492	8360091.00
1440452	8360066.88
1803324	8359996.77
1318095	8359913.40
639339	8359440.60
486792	8359311.02
565956	8359305.64
136206	8359091.13
1696160	8359074.00
48815	8358560.21
819037	8358503.75
1551079	8358363.65
1561322	8358354.62
191782	8358252.32
972341	8358128.90
1705666	8357889.08
1643856	8357434.20
1915802	8357433.30
1338148	8357289.57
1671346	8356912.40
534139	8356810.92
785879	8356726.42
451296	8356622.56
1237425	8356474.44
773031	8356252.42
181339	8356229.15
1441973	8355979.78
1555508	8355409.02
139074	8355164.52
717363	8354865.45
263385	8354739.70
52976	8354720.00
431939	8354700.90
1162189	8354650.76
1940337	8354322.24
1425422	8354132.67
1956874	8354117.52
831011	8354008.16
31340	8353949.49
821833	8353776.15
314432	8353043.41
1365130	8352821.51
1839161	8352807.59
290864	8352691.47
1367886	8352506.72
1540357	8352454.63
887083	8352429.60
17392	8352417.28
352876	8352344.85
171292	8351824.80
585085	8351641.30
921855	8351638.40
803448	8351112.75
735177	8350709.36
589100	8350549.56
1134625	8350539.20
236333	8350537.94
840188	8350461.92
683423	8350438.05
1697301	8349867.92
143926	8349696.92
1693095	8349659.35
134255	8349658.90
92377	8349573.36
478034	8349568.26
1804740	8349237.89
1950826	8349157.32
59679	8349125.22
245104	8349110.36
83239	8348776.90
1126636	8348572.91
520546	8348301.84
1126434	8348190.93
1575510	8348017.20
1216800	8347970.50
1484202	8347796.70
956874	8347600.80
913237	8347309.25
1757625	8347079.73
1305284	8347006.80
664676	8346978.92
1907133	8346931.38
866240	8346930.90
1141863	8346915.85
684489	8346744.46
1571324	8346636.97
757626	8346487.68
651478	8345619.66
403627	8345305.08
877571	8345253.68
1901399	8345089.36
664266	8345043.54
776550	8345011.28
40988	8344465.22
1157120	8344081.44
189093	8343715.26
1443064	8343620.65
1712376	8343566.20
1452619	8343460.88
1580200	8343114.94
1530917	8342958.36
989914	8342940.60
837973	8342469.62
610067	8342462.08
1993471	8342263.57
560971	8341899.76
1436879	8341865.76
177291	8341736.83
1269735	8341705.01
1864100	8341622.64
1474033	8341605.12
353871	8341313.79
1386660	8341215.79
1808699	8341091.65
1599464	8340666.10
378715	8340651.00
14096	8340628.27
1555539	8340465.84
1216934	8340267.54
319488	8340231.02
43793	8340019.60
484566	8339995.00
106982	8339906.60
795103	8339809.03
902997	8339751.04
896050	8339731.41
540082	8339198.40
194712	8339164.21
1386768	8339094.38
1796527	8338993.50
1781970	8338963.94
509615	8338864.83
1386421	8338576.62
633897	8338474.86
854648	8338473.00
342498	8338395.07
276443	8338216.92
1254031	8338085.37
1730054	8338071.30
121037	8337837.60
909777	8337736.20
1343607	8337698.30
1865775	8337535.25
1910462	8337093.08
1785235	8337051.96
1182113	8336967.81
437871	8336962.32
1533374	8336730.88
1976087	8336531.06
124143	8335841.76
338505	8335787.92
889769	8335735.10
1162162	8335673.49
593846	8335629.18
1073065	8335531.80
1310722	8335418.79
873655	8335289.03
1712997	8335235.25
2119	8335219.00
7059	8334774.50
1570084	8334647.46
385003	8334638.28
1772540	8334498.48
1022457	8334425.56
536235	8334049.58
467117	8333902.50
72002	8333739.28
1843553	8333738.17
1970526	8333430.82
1808306	8333167.44
413115	8332990.76
1939440	8332935.00
1377168	8332647.73
1767292	8332571.60
621983	8332407.15
523711	8332401.66
491082	8332216.90
1471645	8332189.12
114823	8331866.25
396854	8331429.89
124354	8330984.95
765103	8330823.98
1153178	8330770.89
1240207	8330753.07
955335	8330546.44
1509084	8329834.91
403667	8329422.60
807842	8329180.11
734925	8329117.12
1743165	8329110.21
400635	8328893.40
1809973	8328724.50
24678	8328342.96
289956	8328303.85
1690507	8328245.34
655708	8327818.60
1223328	8327750.76
1482912	8327473.83
392357	8327191.95
744541	8326917.78
1081584	8326823.76
941611	8326628.67
156136	8326624.94
153591	8326401.96
515616	8326301.55
933154	8326215.53
1915644	8326050.04
1158398	8325818.28
1368776	8325572.50
1830385	8325272.73
534551	8325088.08
1019718	8325070.26
612334	8325045.42
1570878	8324679.66
1745365	8324526.00
1822637	8324437.05
588172	8324187.56
832974	8324161.42
895359	8323913.92
1633269	8323609.56
1482209	8323501.07
361479	8323347.30
1511985	8323312.02
1140868	8323291.74
1162587	8323119.43
906143	8322849.36
303455	8322741.90
406417	8322674.80
190994	8322216.71
1676285	8322092.46
1861137	8321976.74
671301	8321905.11
57611	8321693.94
1803909	8321439.88
1498263	8321429.27
1752129	8321389.08
1744613	8321312.36
1125025	8321072.08
1548558	8320905.60
1640026	8320903.47
856539	8320885.62
1604080	8320853.52
1992317	8320816.41
1363153	8320764.56
851893	8320396.28
507341	8320334.94
1654724	8320310.15
357250	8320262.40
452650	8320111.02
1222871	8320068.00
848536	8319973.92
464476	8319875.85
1090901	8319783.48
562015	8319698.64
1004273	8319488.10
1680936	8319477.10
39632	8319419.15
1815447	8319331.28
595738	8319288.85
90430	8319135.11
55088	8319000.00
1073030	8318501.04
1542998	8318399.44
807870	8318266.89
560938	8318233.44
1166297	8318201.08
295906	8318039.24
336847	8317815.22
1101621	8317719.92
1970992	8317676.64
1408033	8317655.70
527638	8317653.96
913884	8317491.29
167910	8317436.40
239165	8317164.40
69000	8317030.71
532062	8316885.00
856961	8316862.40
699854	8316740.40
1274922	8316646.35
1117326	8316601.44
971341	8316526.39
1772847	8316522.40
911182	8316481.80
715027	8316404.25
1357628	8316138.80
1383044	8315794.21
1851263	8315629.56
1466406	8315284.78
1471557	8315168.40
1960899	8314801.36
1632686	8314742.88
1642507	8314433.78
190193	8314080.44
1068619	8314069.02
1672693	8314057.52
1982824	8314042.88
1017713	8313830.45
1963974	8313656.10
1324484	8313460.43
591827	8313365.35
1947862	8312919.10
1570057	8312899.56
1527873	8312712.44
1515157	8312680.77
1529814	8312458.88
335835	8312297.84
950517	8312211.72
8999	8312168.14
463107	8312163.12
721840	8312067.56
964123	8312063.30
1327724	8311677.30
1057277	8311672.18
43647	8311207.80
866228	8310941.68
849482	8310519.68
352658	8310402.66
1020819	8310394.90
817861	8310066.48
1003278	8309835.61
1672853	8309820.32
626846	8309759.70
588036	8309737.59
1228474	8309465.64
1727218	8309369.28
1258332	8309092.66
1070476	8309039.91
143340	8309039.74
319613	8309028.06
1175618	8308811.46
929862	8308687.32
1784957	8308417.85
1966853	8308404.30
261878	8308388.14
109370	8308259.10
1210859	8308182.77
751974	8308147.08
901029	8307978.91
926952	8307978.69
1945011	8307731.18
1484727	8307697.72
1390147	8307303.30
1437804	8307196.02
109676	8306893.24
1265673	8306788.32
1043826	8306611.56
1911649	8306382.56
1652220	8306317.50
1778580	8306235.00
769608	8306146.92
1324147	8305816.05
1699000	8305653.14
715172	8305200.56
156915	8305180.34
100451	8305054.44
1137963	8304840.00
308149	8304718.96
1543324	8304265.73
1063025	8304235.70
1655262	8304180.58
347114	8304072.15
1950506	8303607.62
763570	8303407.40
792569	8303243.00
960988	8303130.36
1787719	8303099.02
46536	8302975.38
148603	8302772.42
1052995	8302748.85
295077	8302715.12
77848	8302557.45
817332	8302282.18
1789951	8302255.02
1717557	8302186.05
159006	8302155.90
1508981	8302028.28
1138246	8302010.14
654847	8301916.40
1979493	8301619.40
1277822	8301613.05
1581204	8301549.98
1190957	8301456.90
1247213	8301232.98
1713829	8301077.20
1944346	8301069.81
1329749	8300838.32
253774	8300732.49
765494	8300672.03
360557	8300659.77
1636839	8300613.14
1630856	8300587.94
745023	8300429.05
1941303	8300389.50
577337	8300014.45
1069737	8299918.96
306339	8299912.89
78778	8299685.64
765368	8299436.64
1516875	8299349.72
1560012	8299023.98
722725	8298887.08
